title,author,year,type,keywords,cluster
"INTED 9th International Technology, Education and Development conference","FASSI, DAVIDE;Wenqing, Yang",2015,04.1 Contributo in Atti di convegno,"upcycling, community-centered design, low-carbon",nocluster
Emerging Practice Conference,"Chueng Nainby, Priscilla;FASSI, DAVIDE;Xiao, Dongjuan",2015,04.1 Contributo in Atti di convegno,"Co-design, community of practice, rural village, China, social innovation, village regeneration",nocluster
IFW2015 - Interiors Forum World 2015,"GIUNTA, ELENA ENRICA;REBAGLIO, AGNESE",2015,04.1 Contributo in Atti di convegno,-,nocluster
IAC: 66rd International Astronautical Congress,"Cenini, Elisa;Desole, Elisa;FACCHINETTI, MASSIMO;SCHLACHT, IRENE LIA;Foing, Bernard;Artusi, Matteo;CEPPI, GIULIO",2015,04.1 Contributo in Atti di convegno,"Space exploration, Habitat, Design, Habitability, Human Factors",nocluster
IAC: 66rd International Astronautical Congress,"SCHLACHT, IRENE LIA;Foing, Bernard;CEPPI, GIULIO",2015,04.1 Contributo in Atti di convegno,-,nocluster
"DeSForM 2015 Aesthetics of interaction: Dynamic, Multisensory, Wise","ARQUILLA, VENANZIO;Fiorinelli, Giulia",2015,04.1 Contributo in Atti di convegno,"Product service system design, empathic design, smart medical devices, asthma, data driven design,",nocluster
"ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2015 ACM International Symposium on Wearable Computers, UbiComp and ISWC 2015","Carrion, Carme;Caon, Maurizio;Carrino, Stefano;Moliner, Liliana Arroyo;Lang, Alexandra;Atkinson, Sarah;MAZZOLA, MARCO;PEREGO, PAOLO;STANDOLI, CARLO EMILIO;Castell, Conxa;Espallargues, Mireia",2015,04.1 Contributo in Atti di convegno,Fitness; Focus groups; Lifestyle tracking devices; Physical activity; Teen-agers; Wearables; Computer Networks and Communications; Hardware and Architecture; Software,nocluster
13th European Conference on the Advancement of Assistive Technology (AAATE 2015),"CHE ME, ROSALAM;GRAMEGNA, SILVIA MARIA;BIAMONTI, ALESSANDRO",2015,04.1 Contributo in Atti di convegno,-,nocluster
FOSS4G Europe 2015 Symposium (Free and Open Source For Geospatial Europe Conference),"BIAGI, LUDOVICO GIORGIO ALDO;Comai, S.;MANGIAROTTI, RAFFAELLA;MATTEUCCI, MATTEO;NEGRETTI, MARCO;Ugur, S.;VISCONTI, MARIA GRAZIA",2015,04.2 Abstract in Atti di convegno,-,nocluster
V Congreso Internacional de Sinestesia: Ciencia y Arte,"RICCO', DINA",2015,04.2 Abstract in Atti di convegno,-,nocluster
Cumulus Conference,"RICCO', DINA;Luciana, Gunetti;Antonella, Andriani",2015,04.2 Abstract in Atti di convegno,"Visual communication, Synaesthesia, Food.",nocluster
First International Conference on ANTICIPATION,"FERRARA, MARIA RITA;LECCE, CHIARA",2015,04.2 Abstract in Atti di convegno,"Future visions, design hystory, technology, design,1939 New York World’s fair, Frederick Kiesler",nocluster
"8th International Conference on Interactive Digital Storytelling, ICIDS 2015","VENDITTI, SIMONA;CIANCIA, MARIANA;PIREDDA, FRANCESCA",2015,04.2 Abstract in Atti di convegno,"Mobile storytelling, Social media storytelling, Design research",nocluster
"Cumulus Conference, Milano 2015. The Virtuous Circle. Design Culture and Experimentation","PARENTE, MARINA;Medeiros, Vivianne Nardi de Assis",2015,04.2 Abstract in Atti di convegno,-,nocluster
Fourth edition of the biennial Making Futures international research conference,"ROGNOLI, VALENTINA",2015,04.2 Abstract in Atti di convegno,-,nocluster
First International Conference on Anticipation,"FRANCESCHINI, SILVIA",2015,04.2 Abstract in Atti di convegno,"Global Tools, Radical design, Utopia, Dystopia, Imagination, Ecology, Collapse",nocluster
-,"HAN, HAN;ZURLO, FRANCESCO",2015,04.2 Abstract in Atti di convegno,-,nocluster
1st International Confernce on Anticipation,"ARQUILLA, VENANZIO;BARBIERI, ANNALISA",2015,04.2 Abstract in Atti di convegno,"Design, Service Design, Social Innovation, Local Development, Anticipation",nocluster
Inflection Point Design Research Meets Design Practice - 20th DMI Academic Design Management Conference,"Komatsu, T. T.;DESERTI, ALESSANDRO;Rizzo, F.;CELI, MANUELA",2016,04.1 Contributo in Atti di convegno,social innovation; service design; business models; business model canvas,nocluster
XI Conferenza del Colore,"ROSSI, MICHELA;BURATTI, GIORGIO",2016,04.1 Contributo in Atti di convegno,-,nocluster
38° convegno Unione Italiana Disegno,"IAROSSI, MARIA POMPEIANA;Mele, Giampiero;ROSSI, MICHELA",2016,04.1 Contributo in Atti di convegno,"casa italiana, interior design, color design",nocluster
6th International Forum of Design as a Process - Systems & Design: Beyond Processes and Thinking,"CELI, MANUELA;Formia, E.;Franzato, C.;Imbesi, L.;Peduccio, P. P.;Hernandis, B.;Celaschi, F.",2016,04.1 Contributo in Atti di convegno,"Gio Ponti, codici grafici, disegno, riviste d’architettura, progetto",nocluster
11th conference of the European Academy of Design (EAD): The Value Of Design Research.,"IANNILLI, VALERIA MARIA;PENATI, ANTONELLA VALERIA;VACCA, FEDERICA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"DESIGN + RESEARCH + SOCIETY, FUTURE-FOCUSED THINKING","Komatsu, T. T.;CELI, MANUELA;DESERTI, ALESSANDRO;Rizzo, F.",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS 2016,"CIASTELLARDI, MATTEO;de Kerckhove, Derrick",2016,04.1 Contributo in Atti di convegno,-,nocluster
41st IAHS World Congress on Housing Sustainability and Innovation for the Future,"DAGLIO, LAURA;GEROSA, GIULIA MARIA",2016,04.1 Contributo in Atti di convegno,-,nocluster
6TH INTERNATIONAL FORUM OF DESIGN AS A PROCESS. SYSTEM & DESIGN. BEYOND PROCESSES AND THINKING 2016,"SCURI, SABRINA;CHIODO, ELISA;CALABI, DANIELA ANNA",2016,04.1 Contributo in Atti di convegno,-,nocluster
50th Anniversary International Conference,"ZINGALE, SALVATORE",2016,04.1 Contributo in Atti di convegno,-,nocluster
In this Place,"MOTTA, MARTINA;GALLARATI, FEDERICA;CONTI, GIOVANNI MARIA;DELL'ACQUA BELLAVITIS, ARTURO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"9th International Conference of Education, Research and Innovation","PALMIERI, STEFANIA;Amandolese, D.",2016,04.1 Contributo in Atti di convegno,-,nocluster
Systems & Design: Beyond Processes and Thinking,"ZINGALE, SALVATORE;DOMINGUES MACHADO MELO, FELIPE;Dijon, De Moraes",2016,04.1 Contributo in Atti di convegno,-,nocluster
"Sustainable Housing 2016. International Conference on Sustainable Housing Planning, Management and Usability","FERABOLI, MARIA TERESA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"10th International Conference on Design and Emotion, D and E 2016","PARISI, STEFANO;ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO",2016,04.1 Contributo in Atti di convegno,Material-driven design; Materials experience; Mycelium-based composites; Passing of time; Trans-disciplinary design;,nocluster
"10th International Conference on Design and Emotion, D&E 2016","ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO;PARISI, STEFANO",2016,04.1 Contributo in Atti di convegno,DIY materials; Material driven design; Material tinkering;,nocluster
"9th Nordic Conference on Human-Computer Interaction, NordiCHI 2016","VITALI, ILARIA;ROGNOLI, VALENTINA;ARQUILLA, VENANZIO",2016,04.1 Contributo in Atti di convegno,Co-Design; Human Centered Design; Internet Of Things; Smart Products; Toolkit; Human-Computer Interaction; Computer Networks and Communications; 1707; Software,nocluster
Making Futures,"ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"2nd International Workshop on Machine Learning, Optimization and Big Data, MOD 2016","BRUGLIERI, MAURIZIO;CARDANI, CESARE;Putzu, Matteo",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS2016: Design + Research + Society - Future-Focused Thinking,"FONSECA BRAGA, MARIANA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"International Conference on Design for Inclusion, 2016","FASSI, DAVIDE;GALLUZZO, LAURA;DE ROSA, ANNALINDA",2016,04.1 Contributo in Atti di convegno,Co-design; Communities; Service design; Social innovation; Spatial design; Urban agriculture; Control and Systems Engineering; Computer Science (all),nocluster
Sustainable Energy for All by Design,"VEZZOLI, CARLO ARNALDO;PIARDI, SILVIA ELVIRA MARIA",2016,04.1 Contributo in Atti di convegno,-,nocluster
Smart Cities in Smart Regions 2016,"GADDI, ROSSANA",2016,04.1 Contributo in Atti di convegno,-,nocluster
Workshops of the Tenth International AAAI Conference on Web and Social Media,"ARNABOLDI, MICHELA;BRAMBILLA, MARCO;CASSOTTANA, BEATRICE;CIUCCARELLI, PAOLO;RIPAMONTI, DAVIDE MARIA FILIPPO;VANTINI, SIMONE;VOLONTERIO, RICCARDO",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS2016: Design + Research + Society - Future-Focused Thinking,"FASSI, DAVIDE;GALLUZZO, LAURA;Rogel, L.",2016,04.1 Contributo in Atti di convegno,social innnovation,nocluster
The Value of Design Research,"GIUNTA, ELENA ENRICA;RAINISIO, NICOLA;REBAGLIO, AGNESE",2016,04.1 Contributo in Atti di convegno,-,nocluster
6th International Forum of Design as a Process - IFDP`16 Proceedings - Systems & Design: Beyond Processes and Thinking,"FERRARA, MARIA RITA;LECCE, CHIARA",2016,04.1 Contributo in Atti di convegno,"Design Research, Material Design, Material-product development processes, human-centred design, design methodology.",nocluster
International Product Development Management Conference (IPDMC),Cautela C.;M. Simoni;S. Colombo,2016,04.1 Contributo in Atti di convegno,-,nocluster
"AIC 2016 Interim Meeting Color in Urban Life: Images, Objects and Spaces","ROSSI, MAURIZIO",2016,04.1 Contributo in Atti di convegno,-,nocluster
XII Conferenza del Colore,"CASCIANI, DARIA;MUSANTE, FULVIO;ROSSI, MAURIZIO",2016,04.1 Contributo in Atti di convegno,"Color, Lighting, Visual erception, Design",nocluster
"9th International Conference of Education, Research and Innovation","BERTOLA, PAOLA;VACCA, FEDERICA;Cavanna C.",2016,04.1 Contributo in Atti di convegno,-,nocluster
A new cycle of urban planning between tactics and strategy - Un nuovo ciclo della pianificazione urbanisica tra tattica e strategia - XIII edizione di Urbanpromo - Progetto Paese,"GENTILI, HELENA;CASCIANI, DARIA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"IFDP - SD2016, 6th International Forum of Design as a Process, Systems and Design: Beyond Processes and Thinking","PARENTE, MARINA;SEDINI, CARLA;SIMONELLI, GIULIANO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"Fare Ricerca in Design. Forum nazionale dei dottorati di ricerca in Design, seconda edizione","GUERRINI, LUCA",2016,04.1 Contributo in Atti di convegno,"Teoria del Design, Metodologia del Design",nocluster
38° convegno internazionale dei docenti delle discipline della rappresentazione/ XIII Congresso UID,"CONTE, SARA",2016,04.1 Contributo in Atti di convegno,"Olivetti, Ivrea, town planning, drawings, humankind",nocluster
XII Conferenza del colore,"CONTE, SARA",2016,04.1 Contributo in Atti di convegno,"Olivetti, design, macchina da scrivere, identità",nocluster
6th International Forum of Design as a Process Systems & Design: Beyond Processes and Thinking,"ARQUILLA, VENANZIO;VITALI, ILARIA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"10th International Technology, Education and Development Conference","ARQUILLA, VENANZIO;SIMONELLI, GIULIANO;GENCO, DAVIDE;GUARICCI, FABIO",2016,04.1 Contributo in Atti di convegno,-,nocluster
Geographies. Service Design and Innovation conference 2016,"SANGIORGI, DANIELA;Lee, Jung Joo;Sayar, Deniz;Allen, Don;Frank, Nick",2016,04.1 Contributo in Atti di convegno,-,nocluster
The 20th dmi: Academic Design Management Conferrence,"LIN, XIAOZHU;DELL'ACQUA BELLAVITIS, ARTURO",2016,04.1 Contributo in Atti di convegno,-,nocluster
11th European Design Academy Conference “The Value of Design research”,"PEI, XUE;ZURLO, FRANCESCO",2016,04.1 Contributo in Atti di convegno,-,nocluster
Inflection Point: Design Research Meets Design Practice. The 20th dmi: Academic Design Management Conference,"Cauro, F;Fois, L.;Legramandi, E.;MELAZZINI, MICHELE;PEI, XUE;VIGNATI, ARIANNA;ZURLO, FRANCESCO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"Fare Ricerca in Design. Forum nazionale dei dottorati di ricerca in Design, seconda edizione","GUERRINI, LUCA;Mengoni, Angela;Monti, Gabriele",2016,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Energy for All by Design,"SCULLICA, FRANCESCO;FOSSATI, MARIA ROSANNA",2016,04.1 Contributo in Atti di convegno,"Scenario based design, Hospitality design, Universal Design, Human diversities",nocluster
Sustainable Energy for All by Design,"RATTI, ANDREA;BIONDA, ARIANNA",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS2016: Design + Research + Society - Future-Focused Thinking,"MAURI, MICHELE;CIUCCARELLI, PAOLO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"9th annual International Conference of Education, Research and Innovation","FERRARIS, SILVIA DEBORAH;BERGAMASCHI, SARA",2016,04.1 Contributo in Atti di convegno,"product language, product form, product character, multicultural context, multidisciplinary context",nocluster
XII Conferenza del colore,"TROCCHIANESI, RAFFAELLA;MAZZANTI, ANNA",2016,04.1 Contributo in Atti di convegno,"arte&design, installazioni, interior design",nocluster
11th International Conference of the European Academic Design (EAD),"Pils, G.;TROCCHIANESI, RAFFAELLA",2016,04.1 Contributo in Atti di convegno,"ritual, cultural identity, community of practice, transdisciplinarity, narrative potential, collective essence",nocluster
"6th International Forum of Design as a Process, Systems & Design","VITALE, ANNA SERENA;PILLAN, MARGHERITA",2016,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Energy for All by Design,"VEZZOLI, CARLO ARNALDO;DELFINO, EMANUELA;Polon, M.",2016,04.1 Contributo in Atti di convegno,-,nocluster
XXXVIII Convegno internazionale dei Docenti delle Discipline della Rappresentazione - XIII Congresso della Unione Italiana del Disegno,"AMORUSO, GIUSEPPE",2016,04.1 Contributo in Atti di convegno,-,nocluster
5th International Conference on Heritage Sustainable Development,"TROCCHIANESI, RAFFAELLA;LUPO, ELEONORA;PARRINO, LUCIA FILIPPA;PEDRAZZINI, NEVA;SPAGNOLI, ALESSANDRA",2016,04.1 Contributo in Atti di convegno,-,nocluster
ServDes 2016,"Rizzo, F.;DESERTI, ALESSANDRO;COBANLI, ONUR MÜSTAK",2016,04.1 Contributo in Atti di convegno,-,nocluster
"Making Futures: craft and the (re)turn of the maker in a post-global sustainably aware society,","CAPPELLIERI, ALBA;Tenuta Livia;Bernabei Roberta;Ugur Secil",2016,04.1 Contributo in Atti di convegno,-,nocluster
32° CONVEGNO SCIENZA E BENI CULTURALI,"Baratin, L.;Bertozzi, S.;DEVECCHI, ALICE;Fazi, B.;Moretti, E.",2016,04.1 Contributo in Atti di convegno,-,nocluster
Mobihealth 2016,"RIVOLTA, MASSIMO WALTER;PEREGO, PAOLO;ANDREONI, GIUSEPPE;FERRARIN, MAURIZIO;Baroni, Giuseppe;Galzio, Corrado;RIZZO, GIOVANNA;TARABINI, MARCO;BOCCIOLONE, MARCO FRANCESCO;SASSI, ROBERTO",2016,04.1 Contributo in Atti di convegno,-,nocluster
convegno internazionale dei Docenti della Disciplne della Rappresentazione,"BURATTI, GIORGIO",2016,04.1 Contributo in Atti di convegno,-,nocluster
"18th International Conference on Engineering and Product Design Education, E and PDE 2016","CANINA, MARIA RITA;SALVIA, GIUSEPPE;BRUNO, CARMEN",2016,04.1 Contributo in Atti di convegno,Creativity; Education; Learning process; Toolkit; Industrial and Manufacturing Engineering; 3304,nocluster
Cumulus 2016 Conference,"SALVIA, GIUSEPPE;CANINA, MARIA RITA;BRUNO, CARMEN",2016,04.1 Contributo in Atti di convegno,-,nocluster
Sociotechnical Environments. 6th STS ITALIA CONFERENCE:,Stefano Parisi;Valentina Rognoli,2016,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Energy for All by Design,"E. Bacchetti;C. Vezzoli;VANITKOOPALANGKUL, KORAPAN",2016,04.1 Contributo in Atti di convegno,-,nocluster
6th EAI International Conference on Wireless Mobile Communication and Healthcare - Transforming healthcare through innovations in mobile and wireless technologies,C. E. Standoli;M. R. Guarneri;M. Ferrara;G. Andreoni,2016,04.1 Contributo in Atti di convegno,"Design, wearable technologies, mobile technologies, students’ projects",nocluster
Human Factors and Ergonomics Society 2016 Annual Meeting,"Andreoni, Giuseppe;Mazzola, Marco;Atzori, Tiziana;Vannetti, Federica;Modi, Lucia;D’Onofrio, Sara;Forzoni, Leonardo",2016,04.1 Contributo in Atti di convegno,-,nocluster
"10th International Technology, Education and Development Conference","BRUNO, CARMEN;SALVIA, GIUSEPPE;CANINA, MARIA RITA",2016,04.1 Contributo in Atti di convegno,"education, learning process, making, digital diy.",nocluster
"INTED2016 - 10th annual International Technology, Education and Development Conference","ANZANI, ANNA;INVERNIZZI, FIAMMA COLETTE;MAROLDI, FABIO;Mura, Riccardo",2016,04.1 Contributo in Atti di convegno,"green areas, knowledge tools, cultural heritage, protection, material culture",nocluster
"INTED2016 - 10th annual International Technology, Education and Development Conference","ANZANI, ANNA;INVERNIZZI, FIAMMA COLETTE;MAROLDI, FABIO",2016,04.1 Contributo in Atti di convegno,"urban park, cultural heritage, reuse, public spaces, research and learning process",nocluster
"KICSS '2013 - 8th International Conference on Knowledge, Information and Creativity Support Systems","CONCILIO, GRAZIA;Marsh, Jesse;MOLINARI, FRANCESCO;RIZZO, FRANCESCA",2016,04.1 Contributo in Atti di convegno,-,nocluster
CIMODE 2016 - 3º Congresso Internacional de Moda e Design,"CONTI, GIOVANNI MARIA;MOTTA, MARTINA",2016,04.1 Contributo in Atti di convegno,-,nocluster
The Value of Design Research. 11th International Conference of the European Academy of Design,"VOLONTE', PAOLO GAETANO;RAMPINO, LUCIA ROSA ELENA;COLOMBO, SARA",2016,04.1 Contributo in Atti di convegno,"design research, research through design, research epistemology, scientific method, design knowledge",nocluster
INTED 2016,"BERGAMASCHI, SARA;COLOMBO, SARA;RAMPINO, LUCIA ROSA ELENA",2016,04.1 Contributo in Atti di convegno,"design education, interaction design, dynamic products, user experience.",nocluster
CIMODE 2016 3º Congresso Internacional de Moda e Design,"GADDI, ROSSANA",2016,04.1 Contributo in Atti di convegno,"Territory enhancement, strategic design, merchandising, local culture, innovation",nocluster
6th International Forum of Design as a Process. SYSTEMS & DESIGN BEYOND PROCESSES AND THINKING 2016,"Souza, Patrícia de Mello;CONTI, GIOVANNI MARIA",2016,04.1 Contributo in Atti di convegno,"design, arquitetura, desenvolvimento de produto, cross fertilization, inovação.",nocluster
EAD 11. 11th Conference of the European Academy of Design: The Value Of Design Research.,"Augello, M.;BERTOLA, PAOLA;COLOMBI, CHIARA;IANNILLI, VALERIA MARIA;VACCA, FEDERICA",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS2016: Design + Research + Society - Future-Focused Thinking,"SALVIA, GIUSEPPE;BRUNO, CARMEN;CANINA, MARIA RITA",2016,04.1 Contributo in Atti di convegno,Digital Do-It-Yourself (DIY); Making and makers; Learning; Competences and skills; Co-Design Tools,nocluster
DRS 2016 Design + Research + Society Future–Focused Thinking,"RICCO', DINA",2016,04.1 Contributo in Atti di convegno,synesthesia; intersemiotic translation; tactile graphic design; design for all,nocluster
6th International Forum of Design as a Process - SYSTEMS & DESIGN BEYOND PROCESSES AND THINKING,"GUIDA, FRANCESCO ERMANNO;Voltaggio, Ernesto",2016,04.1 Contributo in Atti di convegno,"Communication design, visual identity, brand identity, post-logo",nocluster
International Conference on Social Media & Society,"ARNABOLDI, MICHELA;BRAMBILLA, MARCO;CASSOTTANA, BEATRICE;CIUCCARELLI, PAOLO;VANTINI, SIMONE",2016,04.1 Contributo in Atti di convegno,-,nocluster
The 18th International Conference on Engineering and product Design Education,"FERRARO, VENERE;COLOMBO, SARA",2016,04.1 Contributo in Atti di convegno,-,nocluster
"8th CIRP IPSS conference, Product-Service System across Life Cycle","BACCHETTI, ELISA;VEZZOLI, CARLO ARNALDO;Landoni Paolo",2016,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Energy for All by Design,"VEZZOLI, CARLO ARNALDO;BACCHETTI, ELISA;Ceschin Fabrizio;Osanjo Lilac;M’Rithaa Mugendi K.;Moalosi Richie;Nakazibwe Venny;Diehl Jan Carel;COSTA, FIAMMETTA CARLA ENRICA",2016,04.1 Contributo in Atti di convegno,-,nocluster
Sustainable Energy for All by Design,"GALBIATI, MARIA LUISA",2016,04.1 Contributo in Atti di convegno,"social communication, food waste, energy saving, movie design, storytelling",nocluster
"20th DMI: Academic Design Management Conference, Inflection Point: Design Research Meets Design Practice","PALMIERI, STEFANIA",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS 2016 Design + Research + Society Future–Focused Thinking,"BAULE, GIOVANNI;CARATTI, ELENA",2016,04.1 Contributo in Atti di convegno,-,nocluster
DRS 2016 Design + Research + Society Future–Focused Thinking,"BAULE, GIOVANNI;CARATTI, ELENA",2016,04.1 Contributo in Atti di convegno,-,nocluster
6th International Forum of Design as a Process Systems & Design: Beyond Processes and Thinking,"Duranti, Daniele;SPALLAZZO, DAVIDE;TROCCHIANESI, RAFFAELLA",2016,04.1 Contributo in Atti di convegno,-,nocluster
Well-being 2016. Co-creating pathways to well-being.,"GRAMEGNA, SILVIA MARIA;BIAMONTI, ALESSANDRO",2016,04.1 Contributo in Atti di convegno,dementia,nocluster
GCH 2016 EUROGRAPHICS Workshop on Graphics and Cultural Heritage,"CECONELLO, MAURO ATTILIO;SPALLAZZO, DAVIDE",2016,04.1 Contributo in Atti di convegno,-,nocluster
1 International Sustainable Stone,"CRIPPA, DAVIDE;DI PRETE, BARBARA",2016,04.2 Abstract in Atti di convegno,-,nocluster
-,"ARQUILLA, VENANZIO;BARBIERI, ANNALISA",2016,04.2 Abstract in Atti di convegno,-,nocluster
-,"ARQUILLA, VENANZIO;BARBIERI, ANNALISA",2016,04.2 Abstract in Atti di convegno,-,nocluster
-,"PEI, XUE;ZURLO, FRANCESCO",2016,04.2 Abstract in Atti di convegno,-,nocluster
-,"Priscilla, Chueng Nainby;Andree, Woodcock;PEI, XUE",2016,04.2 Abstract in Atti di convegno,-,nocluster
Digital Humanities 2016,"ELLI, TOMMASO;Moretti, Giovanni;Sprugnoli, Rachele;MAURI, MICHELE;UBOLDI, GIORGIO ROBERTO;Tonelli, Sara;CIUCCARELLI, PAOLO",2016,04.2 Abstract in Atti di convegno,-,nocluster
IV IASCC CONFERENCE 2016. HERITAGE IN TRANSITION: SCENES OF URBAN INNOVATION,M. Parente;C. Sedini,2016,04.2 Abstract in Atti di convegno,-,nocluster
International Conference on Design (CODE 2016),"MOTTA, MARTINA;GADDI, ROSSANA;CONTI, GIOVANNI MARIA",2017,04.1 Contributo in Atti di convegno,-,nocluster
IInd International Conference on Environmental Design,"PALMIERI, STEFANIA;Amandolese, Daniela",2017,04.1 Contributo in Atti di convegno,-,nocluster
"11th International Technology, Education and Development Conference - INTED 2017","PALMIERI, STEFANIA;Amandolese, Daniela",2017,04.1 Contributo in Atti di convegno,"Innovation, Network, Cooperation, Industries, University, Design",nocluster
MDA Mediterranean Design Association,"PALMIERI, STEFANIA;Amandolese, daniela;Nicolosi, Angela",2017,04.1 Contributo in Atti di convegno,-,nocluster
MDA Mediterranean Design Association,"PALMIERI, STEFANIA;Amandolese Daniela",2017,04.1 Contributo in Atti di convegno,-,nocluster
MDA Mediterranean Design Association,"PALMIERI, STEFANIA;Amandolese, Daniela",2017,04.1 Contributo in Atti di convegno,-,nocluster
MDA Mediterranean Design Association,"PALMIERI, STEFANIA;Amandolese, Daniela",2017,04.1 Contributo in Atti di convegno,-,nocluster
ENVIRONMENTAL DESIGN. 2nd International Conference on Environmental Design,"CONTI, GIOVANNI MARIA;GADDI, ROSSANA;MOTTA, MARTINA",2017,04.1 Contributo in Atti di convegno,-,nocluster
ECODAL: 2º Congreso Latinoamericano de Ecodiseño,"VEZZOLI, CARLO ARNALDO;Basbolat C.",2017,04.1 Contributo in Atti di convegno,-,nocluster
2nd International Conference on Environmental Design,"BIAMONTI, ALESSANDRO;GRAMEGNA, SILVIA MARIA",2017,04.1 Contributo in Atti di convegno,"DESIGN, ALZHEIMER, INNOVAZIONE,",nocluster
2nd International Conference on Environmental Design,"ARQUILLA, VENANZIO;ZINZONE, MARTINO",2017,04.1 Contributo in Atti di convegno,"Open Creative Labs, Making, Design, Social Innovation",nocluster
Cumulus Hong Kong 2016,"BIAMONTI, ALESSANDRO;GRAMEGNA, SILVIA MARIA",2017,04.1 Contributo in Atti di convegno,"DESIGN, ALZHEIMER, INNOVAZIONE,",nocluster
Presenze toscane alla Biennale Internazionale d’Arte di Venezia,"MAZZANTI, ANNA",2017,04.1 Contributo in Atti di convegno,"paesaggio, esposizioni, simbolismo",nocluster
6th STS Italia Conference,"PILLAN, MARGHERITA",2017,04.1 Contributo in Atti di convegno,-,nocluster
Cumulus Hong Kong 2016,"Jonker, Thera;Konstantelou, Anastasia;Kutsikos, Kostas;Sikkema, Karen;VIGNATI, ARIANNA;ZURLO, FRANCESCO",2017,04.1 Contributo in Atti di convegno,-,nocluster
MED.NET3 RESILI(G)ENCE  ADD SCIENTIFIC MEETING  conference proceedings,"GUIDA, FRANCESCO ERMANNO;RAGUCCI, AGNESE",2017,04.1 Contributo in Atti di convegno,"Communication Design, Communities, Design for Emergency",nocluster
Cumulus REDO,"PILLAN, MARGHERITA",2017,04.1 Contributo in Atti di convegno,-,nocluster
Design Management Academy 2017,"Kaygan, Pinar;PIZZOCARO, SILVIA LUISA;Harman, Kerry;Bohemia, Erik",2017,04.1 Contributo in Atti di convegno,-,nocluster
“FORMA 2017” - III Taller Internacional “Diseno e Industrias Creativas”,"GALBIATI, MARIA LUISA;VENDITTI, SIMONA",2017,04.1 Contributo in Atti di convegno,-,nocluster
Forma 2017,"ROGNOLI, VALENTINA;AYALA GARCIA, CAMILO;BENGO, IRENE",2017,04.1 Contributo in Atti di convegno,-,nocluster
Proceedings of 5th INTBAU annual event,"ROSSI, MICHELA",2017,04.1 Contributo in Atti di convegno,-,nocluster
5th INTBAU International Annual Event,"CRESPI, LUCIANO;ANZANI, ANNA;CARAMEL, CLAUDIA;CRIPPA, DAVIDE;DI PRETE, BARBARA;LONARDO, EMILIO",2017,04.1 Contributo in Atti di convegno,-,nocluster
International Conference 2017 of the Design Research Society Special Interest Group on Experiential Knowledge (EKSIG),"AYALA GARCIA, CAMILO;ROGNOLI, VALENTINA;Elvin Karana",2017,04.1 Contributo in Atti di convegno,-,nocluster
International Conference 2017 of the Design Research Society Special Interest Group on Experiential Knowledge (EKSIG),"PARISI, STEFANO;ROGNOLI, VALENTINA",2017,04.1 Contributo in Atti di convegno,-,nocluster
"6th International Conference on Wireless Mobile Communication and Healthcare, MobiHealth 2016","BARBIERI, MASSIMO;ANDREONI, GIUSEPPE",2017,04.1 Contributo in Atti di convegno,Companies; Distribution; Exploitation; IPR; mHealth; Patent; Computer Networks and Communications,nocluster
"Putting Tradition into Practice: Heritage, Place and Design. Proceedings of the 5th INTBAU International Annual Event","FERABOLI, MARIA TERESA",2017,04.1 Contributo in Atti di convegno,-,nocluster
12th European Academy of Design Conference,"BIAMONTI, ALESSANDRO;Beril Immamogullari",2017,04.1 Contributo in Atti di convegno,"DESIGN, ALZHEIMER, INNOVATION",nocluster
Environmental Design. 2nd International Conference on Environmental Design,"CALABI, DANIELA ANNA;CIARROCCHI, MARTA",2017,04.1 Contributo in Atti di convegno,-,nocluster
"Putting Tradition into Practice: Heritage, Place and Design. 5th INTBAU International Annual Event","GUERRINI, LUCA",2017,04.1 Contributo in Atti di convegno,-,nocluster
"Putting tradition into practice. Heritage, Place and Design. Proceedings of 5th INTBAU International Annual Event","DEVECCHI, ALICE;BARATIN, LAURA;Gasparetto, F.",2017,04.1 Contributo in Atti di convegno,-,nocluster
