dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
Roma;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/261836;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;Visibile invisibile;-0;1;Mancosu;BUCCHETTI, VALERIA LUISA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/261905;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;QUADERNI DI MANAGEMENT;Intervista sull'e-learning;-0;1;-0;COLORNI VITALE, ALBERTO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/262033;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Gioco e racconto. Strutture narrative tra cinema e videogames;-0;2;Edizioni Poli.Design;"GALBIATI, MARIA LUISA;MATTANA, WALTER";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262268;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODO;Moda e design;-0;1;R.D.E.;MANGIAROTTI, RAFFAELLA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/262276;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Prototipi per la tv interattiva;-0;1;Progetto editrice;BAULE, GIOVANNI;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262285;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SOLARIA;Materiali porosi e doppia pelle per la qualità dell'aria;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/262298;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;La cultura delle lettere;-0;1;-0;PIAZZA, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262328;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Il design della brand experience communication come vantaggio competitivo,;-0;1;Poli.Design;GALBIATI, MARIA LUISA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/262661;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Le poetiche della capture;-0;1;Progetto editrice;BAULE, GIOVANNI;internazionale;;;;;;;;;;;;;;
Faenza;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262694;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AE ARCHAEDILIA;Nuove relazioni - tessute dai materiali - tra architettura e design;-0;1;-0;PICCINNO, GIOVANNA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262756;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IMPRESA & STATO;Il Design nell'era di Internet;-0;1;Franco Angeli;CIUCCARELLI, PAOLO;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/262764;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;COMPLESSITÀ E SOSTENIBILITÀ;Prospettive per i territori europei: strategie di pianificazione in dieci Paesi;-0;3;Edizioni Poli.Design;"BLASI, CESARE;NEBULONI, ATTILIO;PADOVANO, GABRIELLA";nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;moda; design degli interni; interior design;http://hdl.handle.net/11311/262803;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;L'ambito dell'ospitalità in rapporto al design degli interni e la moda;-0;2;-0;"CERVETTA, GABRIELE;SCULLICA, FRANCESCO";nazionale;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/262957;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Informazioni condivise;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Varese;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/263179;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FOOD PACKAGES;Packaging design come strategia;-0;1;Artek Editore;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Combinatorial optimization, Cardinality constraint, Annotated bibliography;http://hdl.handle.net/11311/263349;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISCRETE APPLIED MATHEMATICS;An annotated bibliography of combinatorial optimization problems with fixed cardinality constraints;-0;4;-0;"BRUGLIERI, MAURIZIO;M. Ehrgott;H. Hamacher;MAFFIOLI, FRANCESCO";internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;hotel design; contract design;http://hdl.handle.net/11311/263440;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;SUITE;;Express by Holiday INN a Parma;-0;1;-0;SCULLICA, FRANCESCO;nazionale;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/263459;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Catalogo della mosta NonsoloAlbergo;-0;1;-0;SIMONELLI, GIULIANO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;interior contract; contract design;http://hdl.handle.net/11311/263551;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN;Interior  contract  e Spagna. Sinergie con il contesto italiano;-0;1;-0;SCULLICA, FRANCESCO;internazionale;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/263594;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;"Introduzione alla Ricerca co-finanziata MIUR: ""Cross Fertilization tra Moda e Design""";-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/263610;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Hotel Mercure Prado, Marsiglia;-0;2;-0;"COLLINA, LUISA MARIA VIRGINIA;SIMONELLI, GIULIANO";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/263612;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGNFOCUSNEWS;Istituto Italiano di Cultura - Presentazione Domus. ideas21 - Turning ideas into tangible products. Ice a Ambasciata Italiana di Londra - Made in Italy;-0;1;Edizioni Poli.Design;ARQUILLA, VENANZIO;nazionale;;;;;;;;;;;;;;
Milano;Sì, ma tipo non specificato;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/263645;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Segnali nel verde;-0;1;Progetto editrice;GUIDA, FRANCESCO ERMANNO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;contract design;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN;Oggetti Ospitali, Contract Design e Ricettività Alberghiera;-0;1;-0;SCULLICA, FRANCESCO;nazionale;;;;;;;;;;;;;;
Roma;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/263828;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MONDOGIS;Rappresentazione e modellazione virtuale per la città e il territorio;-0;1;Mondo GIS;CECONELLO, MAURO ATTILIO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/263865;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;07. Verso una definizione ampliata dei beni culturali: parametri conformativi e relazionali.;-0;1;-0;PARENTE, MARINA;-0;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/264475;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Il design della comunicazione come progetto di  sistema;-0;1;Poli.Design;PILLAN, MARGHERITA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/264589;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;La ricerca ME.Design: le ipotesi preliminari;-0;2;Edizioni Poli.Design;"SIMONELLI, GIULIANO;VIGNATI, ARIANNA";internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;titanio; anodizzazione; design;http://hdl.handle.net/11311/264803;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TITANIUM INDUSTRY;Titaniocromie, il titanio e i suoi colori;-0;1;-0;ROGNOLI, VALENTINA;nazionale;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/264910;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SOLARIA;Le strategie progettuali nelle scelte dell'involucro degli edifici;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/264950;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MONDO LEGNO;Legno tra tradizione e innovazione: composti lignei per la nautica;-0;2;-0;"F. Maggiulli;PIARDI, SILVIA ELVIRA MARIA";nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Doctoral curricula in design;http://hdl.handle.net/11311/265008;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ART, DESIGN & COMMUNICATION IN HIGHER EDUCATION;Re-orienting PhD education in industrial design: some issues arising from the experience of a Ph.D. programme revision;-0;1;-0;PIZZOCARO, SILVIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/265084;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PROGETTO GRAFICO;Una generazione con le idee chiare;-0;1;-0;PIAZZA, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265251;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Scadenze quotidiane;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265353;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;La crisi delle infrastrutture di trasporto in Italia;-0;1;F. Angeli;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/265538;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;VOGUE GIOIELLO;Il design dell'accessorio;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Curitiba;-0;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/265540;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DA VINCI;Design for sustainability: the new research frontiers;-0;1;UNICENP;VEZZOLI, CARLO ARNALDO;internazionale;;;;;;;;;;;;;;
Roma;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/265645;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN;L'enogastronomia locale nella rete;-0;1;Mancosu Editore;GUIDA, FRANCESCO ERMANNO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/266402;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODO;Moving Image Design;-0;1;Ed. Modo;GALBIATI, MARIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/266450;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISEGNO E DESIGN DIGITALE;Rappresentazione del territorio e sistemi conoscitivi on line;-0;1;-0;CECONELLO, MAURO ATTILIO;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266466;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;"L'importanza degli edifici ""salubri""";-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;-0;-0;http://hdl.handle.net/11311/266481;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MULTIVERSO;Colore e città - Luogo, tempo, progetto;-0;1;-0;BISSON, MARIO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266546;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Tipografie web;-0;1;Progetto Editrice Srl;QUAGGIOTTO, MARCO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/266567;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN;Slow Design e Storytelling;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266617;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;Expocomfort, anima e corpo;-0;2;-0;"COLLINA, LUISA MARIA VIRGINIA;GEROSA, GIULIA MARIA";internazionale;;;;;;;;;;;;;;
Faenza;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266941;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AE ARCHAEDILIA;Design territorio Design urbe Design uomo;-0;1;Il sole 24 ore;PICCINNO, GIOVANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/266987;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODO;Un modello di successo;-0;2;-0;"SANGIORGI, DANIELA;SIMONELLI, GIULIANO";internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267125;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;L’analisi che non fu fatta;-0;1;Donzelli;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/267172;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;T&T TRASPORTI E TRAZIONE;Le valutazioni politicamente corrette dei progetti di trasporto;-0;1;-0;PONTI, MARCO GUIDO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267468;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;-0;Il progresso tecnologico. Il tessuto al Fuori Salone: Home e Playing Design;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/267512;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Dalla macchina alla rete: progettare sistemi di interazione;-0;1;Poli.Design;BRUGNOLI, GIANLUCA;nazionale;;;;;;;;;;;;;;
Varese;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/267885;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;FOOD PACKAGES;Soluzioni contestualizzate;-0;1;Artek;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;eng;ita;-0;http://hdl.handle.net/11311/267996;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;TECHNE WORLD WIDE MAGAZINE;;Space Design;-0;1;-0;DOMINONI, ANNALISA;-0;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268157;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Divanomoderno.it;-0;1;-0;INGARAMO, MATTEO ORESTE;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268191;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LUCE E DESIGN;Introduction to certification and photometric measurements;-0;2;Tecniche Nuove;"MUSANTE, FULVIO;ROSSI, MAURIZIO";nazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/268297;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;TRASPORTI EUROPEI;Cost, competition and the Role of the State in Freight Transport;-0;3;-0;"BRAMBILLA, MARCO GIOVANNI;ERBA, STEFANO;PONTI, MARCO GUIDO";internazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/268343;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;22;T&T. TRASPORTI E TERRITORIO;Alcune considerazioni sul ruolo dell'analisi costi - benefici delle infrastruttre di trasporto;-0;3;22;"BRAMBILLA, MARCO;ERBA, STEFANO;PONTI, MARCO GUIDO";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/268446;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTISTA INDUSTRIALE;Il designer di prodotti intelligenti. Il design degli infodomestici. Quale futuro per il design italiano?;-0;1;Tecniche nuove;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268634;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL PROGETTO SOSTENIBILE;L'effetto dell'orientamento sul comfort termico estivo;-0;5;-0;"PAGLIANO, LORENZO;S. Pangrazzi;PIARDI, SILVIA ELVIRA MARIA;RUGGIERI, GIANLUCA;ZANGHERI, PAOLO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/268734;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SOLARIA;Creatività e relazione per lo sviluppo del design;-0;1;Edinterni;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
-0;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268921;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;HPE;-0;1;-0;INGARAMO, MATTEO ORESTE;nazionale;;;;;;;;;;;;;;
Torino;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/268966;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;Dal concept di progetto al cantiere navale;-0;2;Umberto Allemandi & C.;"PIARDI, SILVIA ELVIRA MARIA;RATTI, ANDREA";nazionale;;;;;;;;;;;;;;
Torino;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/269005;2005;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;L’occhio di Google;-0;1;Umberto Allemandi;CECONELLO, MAURO ATTILIO;nazionale;;;;;;;;;;;;;;
Torino;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/269415;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL GIORNALE DELL'ARCHITETTURA;Generation Pride: largo ai quarantenni. Il tumulto della luce:Nanda Vigo. Il lusso secondo la Cina;-0;1;Umberto Allemandi;CAPPELLIERI, ALBA;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/269635;2001;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Forme per l'involucro;-0;1;Progetto Editrice;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/269664;2006;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN VIEW. MAGAZINE DELLA RETE NAZIONALE DI RICERCA SISTEMA DESIGN ITALIA;Il Bulgari Hotel;-0;2;-0;"CERVETTA, GABRIELE;SCULLICA, FRANCESCO";nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/270481;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;A.D.M.;Desideri non Bisogni;-0;1;-0;DELL'ACQUA BELLAVITIS, ARTURO;nazionale;;;;;;;;;;;;;;
Milano;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/270567;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ABITARE;L'ombra del design: Zanotta 50 anni;-0;1;Abitare Segesta;ZURLO, FRANCESCO;internazionale;;;;;;;;;;;;;;
Milano;-0;ITA;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/270635;2007;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Mappe per gli spazi del sapere;-0;1;Progetto Editrice Srl;QUAGGIOTTO, MARCO;internazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/273855;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Una casa dell'Arte;-0;2;-0;"SCULLICA, FRANCESCO;SIMONELLI, GIULIANO";nazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273865;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Siti di confronto;-0;1;Progetto editrice;BAULE, GIOVANNI;nazionale;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;-0;http://hdl.handle.net/11311/273867;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;THE INTERNATIONAL JOURNAL OF COGNITIVE TECHNOLOGY;;Delete memories: Learning through deliberate forgetting. The International Journal of Cognitive Technology;-0;3;-0;"BAGNARA, SEBASTIANO;O. Parlangeli;RIZZO, FRANCESCA";internazionale;;;;;;;;;;;;;
Pinerolo;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273888;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INGREDIENTI ALIMENTARI;Identificazione dei comportamenti della domanda per la progettazione di soluzioni e servizi alimentari efficaci;-0;1;Chiriotti Editori;MERONI, ANNA;nazionale;;;;;;;;;;;;;;
-0;-0;-0;01.1 Articolo in Rivista;none;-0;ita;-0;http://hdl.handle.net/11311/273889;2004;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SUITE;Hotel Design, L’Osservatorio del Politecnico di Milano;-0;1;-0;SCULLICA, FRANCESCO;nazionale;;;;;;;;;;;;;;
-0;-0;-0;-0;none;-0;-0;-0;http://hdl.handle.net/11311/273936;2002;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LINEA GRAFICA;Materiali per sperimentare;-0;1;-0;BUCCHETTI, VALERIA LUISA;internazionale;;;;;;;;;;;;;;
Milano;-0;-0;01.1 Articolo in Rivista;none;-0;-0;-0;http://hdl.handle.net/11311/273976;2003;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INFORMATORE AIAS;La progettazione ergonomica come fattore di sicurezza;-0;1;L. di P. srl;COSTA, FIAMMETTA CARLA ENRICA;nazionale;;;;;;;;;;;;;;
